CustomerKey,Name,Education,Occupation,Customer_Type
12229,"Guo, Candice",Partial High School,Manual,registered
12230,"Raje, Deborah",Partial High School,Manual,registered
12234,"Sharma, Bradley",Partial College,Clerical,registered
12235,"Lu, Brent",Partial College,Clerical,registered
12238,"Young, Caleb",Partial College,Clerical,registered
12239,"Lee, Thomas",Partial College,Clerical,registered
12240,"Wu, Curtis",Partial College,Clerical,registered
12241,"Chapman, Phillip",Partial College,Clerical,registered
12242,"Torres, Armando",Partial College,Clerical,registered
12249,"Peterson, Bailey",High School,Manual,registered
12250,"Nara, Tasha",High School,Manual,registered
12251,"Lee, Ashley",High School,Manual,registered
12252,"Scott, Evan",High School,Manual,registered
12253,"Wood, Alexia",High School,Manual,registered
12255,"Gonzalez, Jack",High School,Manual,registered
12257,"Chande, Mario",High School,Clerical,registered
12259,"Watson, Megan",High School,Clerical,registered
12260,"Taylor, John",High School,Clerical,registered
12261,"Goel, Edwin",High School,Clerical,registered
12262,"Peterson, Jada",High School,Clerical,registered
12263,"Kelly, Sydney",High School,Clerical,registered
12264,"Lopez, Angel",High School,Skilled Manual,registered
12272,"Clark, Alexandra",High School,Skilled Manual,registered
12273,"Hayes, Tristan",High School,Skilled Manual,registered
12274,"Long, Benjamin",High School,Skilled Manual,registered
12275,"Jackson, Ethan",High School,Skilled Manual,registered
12276,"Jackson, Miguel",High School,Skilled Manual,registered
12277,"Zhou, Vincent",High School,Skilled Manual,registered
12278,"Torres, Isaiah",High School,Skilled Manual,registered
12279,"Flores, Chloe",High School,Skilled Manual,registered
12281,"Alexander, Hannah",High School,Skilled Manual,registered
12283,"James, Ariana",Partial College,Clerical,registered
12286,"Luo, Latoya",Graduate Degree,Skilled Manual,registered
12287,"Bell, Taylor",Graduate Degree,Skilled Manual,registered
12288,"Kelly, Juan",Partial College,Clerical,registered
12289,"Evans, Eduardo",Graduate Degree,Skilled Manual,registered
12290,"Robinson, Justin",Graduate Degree,Skilled Manual,registered
12292,"Evans, Timothy",Graduate Degree,Skilled Manual,registered
12293,"Russell, Jose",Graduate Degree,Skilled Manual,registered
12294,"Peterson, Kaylee",Graduate Degree,Skilled Manual,registered
12295,"Chen, Suzanne",Graduate Degree,Skilled Manual,registered
12296,"Torres, Jaime",Graduate Degree,Skilled Manual,registered
12297,"Mehta, Molly",Partial College,Clerical,registered
12298,"Gomez, Tyrone",Partial College,Clerical,registered
12299,"Martinez, Robert",Graduate Degree,Skilled Manual,registered
12300,"Jimenez, Kristy",Partial College,Skilled Manual,registered
12301,"Henderson, Julia",Bachelors,Management,registered
12302,"Anderson, Noah",Bachelors,Management,registered
12303,"Walker, Fernando",High School,Skilled Manual,registered
12304,"Lal, Connor",High School,Skilled Manual,registered
12305,"Simmons, Jordan",Partial College,Skilled Manual,registered
12320,"Green, Luis",Partial College,Skilled Manual,registered
12327,"Ye, Tiffany",Partial High School,Clerical,registered
12328,"Moore, Madison",Partial College,Skilled Manual,registered
12329,"Butler, Julian",Partial College,Skilled Manual,registered
12334,"Sun, Steve",Partial College,Skilled Manual,registered
12335,"Wilson, Brandon",High School,Skilled Manual,registered
12336,"Robinson, James",High School,Skilled Manual,registered
12337,"Bryant, Jocelyn",High School,Skilled Manual,registered
12338,"Green, Isaiah",Partial College,Skilled Manual,registered
12339,"Jenkins, Lucas",Partial College,Skilled Manual,registered
12340,"Reed, Zoe",Partial College,Skilled Manual,registered
12341,"Collins, Mackenzie",Partial College,Professional,registered
12342,"Chen, Kelvin",Partial College,Professional,registered
12343,"She, Cristina",Partial College,Professional,registered
12350,"Johnson, Lauren",Bachelors,Management,registered
12353,"Mitchell, Kevin",Partial College,Professional,registered
12354,"Scott, Sophia",Partial College,Professional,registered
12355,"Gomez, Eddie",Partial College,Professional,registered
12356,"Serrano, Lance",Partial College,Professional,registered
12357,"Ward, Grace",Partial College,Professional,registered
12358,"Yang, Micah",Partial College,Professional,registered
12359,"Alvarez, Alberto",High School,Professional,registered
12360,"Alexander, Dalton",Graduate Degree,Management,registered
12361,"Moore, Marcus",Graduate Degree,Management,registered
12362,"Lopez, Chloe",Graduate Degree,Management,registered
12365,"Young, Natalie",Bachelors,Professional,registered
12366,"Flores, Vanessa",Bachelors,Professional,registered
12367,"Campbell, Fernando",Bachelors,Skilled Manual,registered
12368,"Ramirez, Haley",Bachelors,Skilled Manual,registered
12370,"Washington, Morgan",Bachelors,Skilled Manual,registered
12373,"Diaz, Jack",Graduate Degree,Professional,registered
12374,"Murphy, Gabrielle",Graduate Degree,Professional,registered
12375,"Gray, Emma",Bachelors,Professional,registered
12376,"Zhang, Christian",Bachelors,Professional,registered
12378,"Hayes, Samantha",Partial College,Skilled Manual,registered
12380,"Richardson, Riley",Bachelors,Professional,registered
12381,"Campbell, Gabriel",High School,Skilled Manual,registered
12382,"Hu, Bianca",High School,Skilled Manual,registered
12383,"Barnes, Xavier",Partial College,Skilled Manual,registered
12392,"Moreno, Joanna",Graduate Degree,Professional,registered
12393,"Dominguez, Adrienne",Graduate Degree,Professional,registered
12394,"Anderson, Jennifer",Graduate Degree,Professional,registered
12395,"Bell, Anna",Graduate Degree,Professional,registered
12403,"Cox, Melissa",Bachelors,Professional,registered
12404,"Powell, Justin",Bachelors,Professional,registered
12405,"Peterson, Amanda",Bachelors,Professional,registered
12406,"Madan, Kari",Graduate Degree,Professional,registered
12407,"Sanchez, Frederick",Graduate Degree,Professional,registered
12408,"Garcia, Lauren",Graduate Degree,Professional,registered
12447,"Chander, Nina",Partial College,Clerical,registered
12448,"Weber, Jermaine",Partial College,Clerical,registered
12449,"Peterson, Abigail",Partial High School,Skilled Manual,registered
12451,"Rogers, Alex",High School,Professional,registered
12452,"James, Taylor",High School,Professional,registered
12453,"Watson, Eduardo",High School,Professional,registered
12454,"Deng, Maurice",Partial College,Professional,registered
12455,"Wang, Ryan",Partial College,Professional,registered
12457,"Simmons, Aidan",Partial High School,Skilled Manual,registered
12458,"Rivera, Nicole",Partial High School,Skilled Manual,registered
12461,"Ramos, Javier",Partial College,Professional,registered
12462,"Smith, Rachael",Partial College,Professional,registered
12463,"Jones, Seth",Bachelors,Management,registered
12464,"Hill, Sean",Bachelors,Management,registered
12465,"Turner, Devin",Graduate Degree,Management,registered
12466,"Russell, Grace",Partial College,Professional,registered
12467,"Miller, Alyssa",Partial College,Professional,registered
12468,"Bennett, Nicole",Partial College,Professional,registered
12469,"Roberts, Sean",Graduate Degree,Management,registered
12470,"Gray, Christina",Graduate Degree,Management,registered
12471,"Young, Samuel",Graduate Degree,Management,registered
12472,"Baker, Jeremy",Partial College,Professional,registered
12473,"Rodriguez, Alyssa",Partial College,Professional,registered
12474,"James, Jesse",Partial College,Professional,registered
12475,"Williams, Julia",Partial College,Professional,registered
12476,"Martin, Richard",Graduate Degree,Management,registered
12478,"Phillips, Marcus",Partial College,Professional,registered
12479,"Cooper, Hailey",Partial College,Professional,registered
12480,"Robinson, Fernando",Partial College,Professional,registered
12481,"Coleman, Sydney",Partial College,Professional,registered
12482,"Xu, Dustin",Partial College,Professional,registered
12483,"Gray, Zoe",Bachelors,Management,registered
12484,"Jai, David",Bachelors,Management,registered
12485,"Allen, Jenna",Partial College,Professional,registered
12490,"Huang, Autumn",Partial College,Professional,registered
12491,"Wilson, Nicholas",High School,Professional,registered
12492,"Taylor, Miguel",Partial College,Professional,registered
12493,"Blanco, Jamie",Partial College,Professional,registered
12494,"Taylor, Thomas",Bachelors,Management,registered
12496,"Shan, James",High School,Professional,registered
12497,"Harris, Nicholas",High School,Professional,registered
12498,"Bryant, Olivia",High School,Professional,registered
12500,"Washington, Spencer",Graduate Degree,Management,registered
12501,"Garcia, Adriana",Graduate Degree,Management,registered
12502,"Perry, Isabelle",Bachelors,Management,registered
12503,"Lopez, Logan",Graduate Degree,Management,registered
12505,"Rana, George",Partial College,Professional,registered
12506,"Sharma, Connor",Partial College,Professional,registered
12507,"Campbell, Jesse",Partial College,Professional,registered
12508,"Henderson, Rachel",High School,Professional,registered
12509,"Jones, Blake",High School,Professional,registered
12510,"Powell, Faith",Graduate Degree,Management,registered
12511,"Cooper, Morgan",Graduate Degree,Management,registered
12513,"Henderson, Zachary",Partial College,Professional,registered
12515,"Bell, Chloe",Partial College,Professional,registered
12516,"Walker, Zachary",Partial College,Professional,registered
12517,"Miller, Ashley",Partial College,Professional,registered
12518,"Martinez, Ronald",High School,Professional,registered
12520,"Long, Jacqueline",High School,Professional,registered
12521,"Wilson, Richard",Partial College,Professional,registered
12550,"Sai, George",High School,Skilled Manual,registered
12551,"Cook, Jennifer",High School,Skilled Manual,registered
12556,"Chavez, Andres",High School,Skilled Manual,registered
12557,"Munoz, Kristi",High School,Skilled Manual,registered
12559,"Barnes, Dakota",High School,Skilled Manual,registered
12561,"Flores, Jacqueline",High School,Skilled Manual,registered
12562,"Williams, Jose",High School,Skilled Manual,registered
12565,"Howard, Jessica",Partial High School,Clerical,registered
12566,"Torres, Julia",High School,Skilled Manual,registered
12569,"Diaz, Paige",High School,Skilled Manual,registered
12578,"Bennett, Julia",High School,Skilled Manual,registered
12579,"Lal, Eric",Partial College,Skilled Manual,registered
12580,"Richardson, Jared",High School,Skilled Manual,registered
12583,"Simmons, Stephanie",Partial College,Skilled Manual,registered
12585,"Evans, Jason",Partial College,Skilled Manual,registered
12586,"Moore, Kaitlyn",Partial College,Skilled Manual,registered
12587,"Coleman, Madison",Bachelors,Management,registered
12588,"Gonzalez, Hailey",Bachelors,Management,registered
12589,"Hughes, Ryan",Bachelors,Management,registered
12590,"Baker, Amanda",Bachelors,Management,registered
12591,"Brown, Austin",Bachelors,Management,registered
12595,"Diaz, Paula",Partial College,Professional,registered
12602,"Alan, Kari",High School,Professional,registered
12603,"Lopez, Andrea",High School,Professional,registered
12605,"Kovar, Troy",Partial College,Professional,registered
12606,"Sabella, Deanna",Partial College,Professional,registered
12613,"Liu, Rosa",Partial College,Professional,registered
12617,"Roberts, Karen",Bachelors,Management,registered
12620,"Tang, Ricardo",Bachelors,Management,registered
12623,"Moreno, Darren",Partial College,Professional,registered
12625,"Malhotra, Jillian",High School,Professional,registered
12628,"Navarro, Adrienne",Partial College,Management,registered
12633,"Zhou, Kristen",High School,Management,registered
12634,"Chande, Deborah",High School,Management,registered
12635,"Li, Ernest",High School,Management,registered
12667,"Anderson, Olivia",High School,Professional,registered
12668,"Arun, Harold",High School,Professional,registered
12669,"Hughes, Jessica",High School,Professional,registered
12670,"Torres, Sean",Graduate Degree,Management,registered
12671,"Henderson, Mya",Graduate Degree,Management,registered
12672,"Thomas, Fernando",Graduate Degree,Management,registered
12673,"Flores, Abigail",Graduate Degree,Management,registered
12675,"Walker, Jeremiah",Graduate Degree,Management,registered
12676,"Prasad, Emmanuel",Bachelors,Management,registered
12678,"Lewis, Charles",Bachelors,Management,registered
12679,"Diaz, Kelly",Bachelors,Management,registered
12681,"Powell, Anna",Bachelors,Management,registered
12684,"Alonso, Dana",Bachelors,Management,registered
12685,"Rodriguez, Jasmine",Bachelors,Management,registered
12686,"Reed, Alexa",Bachelors,Management,registered
12687,"Murphy, Rachel",Bachelors,Management,registered
12688,"Flores, Melissa",Partial High School,Clerical,registered
12689,"Thomas, Olivia",Partial High School,Clerical,registered
12690,"Hall, Kayla",High School,Professional,registered
12691,"James, Angel",High School,Professional,registered
12692,"Hu, Karen",Partial High School,Clerical,registered
12693,"King, Isaac",Partial High School,Clerical,registered
12694,"Jenkins, Jacqueline",Partial High School,Clerical,registered
12695,"Brooks, Brian",Partial High School,Clerical,registered
12696,"Coleman, Elijah",Partial High School,Skilled Manual,registered
12697,"Li, Autumn",Partial High School,Skilled Manual,registered
12698,"Kelly, Cody",Partial High School,Skilled Manual,registered
12699,"Coleman, Melissa",Partial High School,Skilled Manual,registered
12700,"Walker, Nicholas",Partial High School,Skilled Manual,registered
12701,"Young, Katelyn",Partial High School,Skilled Manual,registered
12702,"Barnes, Marissa",High School,Professional,registered
12703,"James, Eduardo",High School,Professional,registered
12704,"Sanchez, Jacqueline",High School,Professional,registered
12705,"Moore, Christopher",High School,Professional,registered
12706,"Bryant, Jeremy",High School,Professional,registered
12707,"Cooper, Mackenzie",Bachelors,Management,registered
12708,"Anderson, William",Bachelors,Management,registered
12709,"Coleman, Victoria",Bachelors,Management,registered
12710,"Perry, Devin",Bachelors,Management,registered
12711,"Sanchez, Anna",High School,Professional,registered
12712,"Diaz, Fernando",Bachelors,Management,registered
12713,"Murphy, Riley",Bachelors,Management,registered
12714,"Butler, Arianna",Bachelors,Management,registered
12715,"Williams, Joseph",Bachelors,Management,registered
12716,"Flores, Isabel",Bachelors,Management,registered
